utterance_id,rel_path,speaker_id,dialect_group,duration_sec,score,transcript
librispeech_9014_eugeneonegin_06_pushkin_0076,librispeech_9014/librispeech_9014_eugeneonegin_06_pushkin_0076.wav,librispeech_9014,standard,5.0,-0.08,сердечный друг желанный друг приди приди я твой супруг
librispeech_9014_eugeneonegin_06_pushkin_0078,librispeech_9014/librispeech_9014_eugeneonegin_06_pushkin_0078.wav,librispeech_9014,standard,8.35,-0.18,да что нам в том и наконец перед зарею склонясь усталой головою на модном слове идеал тихонько ленский задремал
librispeech_9014_eugeneonegin_06_pushkin_0080,librispeech_9014/librispeech_9014_eugeneonegin_06_pushkin_0080.wav,librispeech_9014,standard,3.88,-0.07,но ошибался он евгений спал в это время мертвым сном
librispeech_9014_eugeneonegin_06_pushkin_0082,librispeech_9014/librispeech_9014_eugeneonegin_06_pushkin_0082.wav,librispeech_9014,standard,4.4,-0.24,уж солнце катится высоко и перелетная метель блестит и вьется
librispeech_9014_eugeneonegin_06_pushkin_0083,librispeech_9014/librispeech_9014_eugeneonegin_06_pushkin_0083.wav,librispeech_9014,standard,4.2,-0.14,но постель еще евгений не покинул еще над ним летает сон
librispeech_9014_eugeneonegin_06_pushkin_0084,librispeech_9014/librispeech_9014_eugeneonegin_06_pushkin_0084.wav,librispeech_9014,standard,3.84,-0.18,вот наконец проснулся он и полы завеса раздвинул
librispeech_9014_eugeneonegin_06_pushkin_0085,librispeech_9014/librispeech_9014_eugeneonegin_06_pushkin_0085.wav,librispeech_9014,standard,5.2,-0.08,глядит и видит что пора давно уж ехать со двора он поскорей звонит
librispeech_9014_eugeneonegin_06_pushkin_0089,librispeech_9014/librispeech_9014_eugeneonegin_06_pushkin_0089.wav,librispeech_9014,standard,3.08,-0.32,опершись на плотину ленский давно нетерпеливо ждал
librispeech_9014_eugeneonegin_06_pushkin_0096,librispeech_9014/librispeech_9014_eugeneonegin_06_pushkin_0096.wav,librispeech_9014,standard,2.62,-0.08,давно ли друг от друга их жажда крови отвела
librispeech_9014_eugeneonegin_06_pushkin_0097,librispeech_9014/librispeech_9014_eugeneonegin_06_pushkin_0097.wav,librispeech_9014,standard,4.16,-0.27,давно ль они часы досуга трапезу мысли и дела делили дружно
librispeech_9014_eugeneonegin_06_pushkin_0102,librispeech_9014/librispeech_9014_eugeneonegin_06_pushkin_0102.wav,librispeech_9014,standard,4.0,-0.35,в граненый ствол уходят пули и щелкнул в первый раз курок
librispeech_9014_eugeneonegin_06_pushkin_0103,librispeech_9014/librispeech_9014_eugeneonegin_06_pushkin_0103.wav,librispeech_9014,standard,3.08,-0.15,вот порох струйкой сероватой на полку сыплется
librispeech_9014_eugeneonegin_06_pushkin_0104,librispeech_9014/librispeech_9014_eugeneonegin_06_pushkin_0104.wav,librispeech_9014,standard,3.76,-0.4,зубчатый надежно ввинченный кремень взведен еще
librispeech_9014_eugeneonegin_06_pushkin_0105,librispeech_9014/librispeech_9014_eugeneonegin_06_pushkin_0105.wav,librispeech_9014,standard,4.68,-0.18,за ближний пень становится гильо смущенный плащи бросают два врага
librispeech_9014_eugeneonegin_06_pushkin_0106,librispeech_9014/librispeech_9014_eugeneonegin_06_pushkin_0106.wav,librispeech_9014,standard,11.14,-0.35,зарецкий тридцать два шага отмерил с точностью отменной друзей развел по крайний след и каждый взял свой пистолет теперь сходитесь
librispeech_9014_eugeneonegin_06_pushkin_0107,librispeech_9014/librispeech_9014_eugeneonegin_06_pushkin_0107.wav,librispeech_9014,standard,9.54,-0.09,хладнокровно еще не целя два врага походкой твердой тихо ровно четыре перешли шага четыре смертные ступени
librispeech_9014_eugeneonegin_06_pushkin_0109,librispeech_9014/librispeech_9014_eugeneonegin_06_pushkin_0109.wav,librispeech_9014,standard,8.28,-0.3,вот пять шагов еще ступили и ленский жмуря левый глаз стал также целить но как раз онегин выстрелил
librispeech_9014_eugeneonegin_06_pushkin_0110,librispeech_9014/librispeech_9014_eugeneonegin_06_pushkin_0110.wav,librispeech_9014,standard,7.64,-0.06,пробили часы урочные поэт роняет молча пистолет на грудь кладет тихонько руку и падает
librispeech_9014_eugeneonegin_06_pushkin_0111,librispeech_9014/librispeech_9014_eugeneonegin_06_pushkin_0111.wav,librispeech_9014,standard,3.02,-0.06,туманный взор изображает смерть не муку
librispeech_9014_eugeneonegin_06_pushkin_0114,librispeech_9014/librispeech_9014_eugeneonegin_06_pushkin_0114.wav,librispeech_9014,standard,2.58,-0.05,младой певец нашел безвременный конец
librispeech_9014_eugeneonegin_06_pushkin_0115,librispeech_9014/librispeech_9014_eugeneonegin_06_pushkin_0115.wav,librispeech_9014,standard,5.82,-0.05,дохнула буря цвет прекрасный увял на утренней заре потух огонь на алтаре
librispeech_9014_eugeneonegin_06_pushkin_0116,librispeech_9014/librispeech_9014_eugeneonegin_06_pushkin_0116.wav,librispeech_9014,standard,3.6,-0.24,недвижим он лежал и странен был томный мир его чела
librispeech_9014_eugeneonegin_06_pushkin_0119,librispeech_9014/librispeech_9014_eugeneonegin_06_pushkin_0119.wav,librispeech_9014,standard,6.24,-0.38,закрыты ставни окны мелом забелены хозяйки нет а где бог весть пропал и след
librispeech_9014_eugeneonegin_06_pushkin_0121,librispeech_9014/librispeech_9014_eugeneonegin_06_pushkin_0121.wav,librispeech_9014,standard,6.64,-0.29,приятно зреть как он упрямо склонив бодливые рога невольно в зеркало глядится и узнавать себя стыдится
librispeech_9014_eugeneonegin_06_pushkin_0122,librispeech_9014/librispeech_9014_eugeneonegin_06_pushkin_0122.wav,librispeech_9014,standard,3.66,-0.43,приятней если он друзья завоет сдуру это я
librispeech_9014_eugeneonegin_06_pushkin_0124,librispeech_9014/librispeech_9014_eugeneonegin_06_pushkin_0124.wav,librispeech_9014,standard,3.48,-0.31,но отослать его к отцам едва ль приятно будет вам
librispeech_9014_eugeneonegin_06_pushkin_0126,librispeech_9014/librispeech_9014_eugeneonegin_06_pushkin_0126.wav,librispeech_9014,standard,8.6,-0.15,в тоске сердечных угрызений рукою стиснув пистолет глядит на ленского евгений ну что ж убит решил сосед убит
librispeech_9014_eugeneonegin_06_pushkin_0128,librispeech_9014/librispeech_9014_eugeneonegin_06_pushkin_0128.wav,librispeech_9014,standard,5.08,-0.3,зарецкий бережно кладет на сани труп оледенелый домой везет он страшный клад
librispeech_9014_eugeneonegin_06_pushkin_0133,librispeech_9014/librispeech_9014_eugeneonegin_06_pushkin_0133.wav,librispeech_9014,standard,4.0,-0.41,быть может он для блага мира иль хоть для славы был рожден
librispeech_9014_eugeneonegin_06_pushkin_0134,librispeech_9014/librispeech_9014_eugeneonegin_06_pushkin_0134.wav,librispeech_9014,standard,4.81,-0.1,его умолкнувшая лира гремучий непрерывный звон в веках поднять могла
librispeech_9014_eugeneonegin_06_pushkin_0135,librispeech_9014/librispeech_9014_eugeneonegin_06_pushkin_0135.wav,librispeech_9014,standard,4.28,-0.17,поэта быть может на ступенях света ждала высокая ступень
librispeech_9014_eugeneonegin_06_pushkin_0137,librispeech_9014/librispeech_9014_eugeneonegin_06_pushkin_0137.wav,librispeech_9014,standard,3.16,-0.19,а может быть и то поэта обыкновенный ждал удел
librispeech_9014_eugeneonegin_06_pushkin_0141,librispeech_9014/librispeech_9014_eugeneonegin_06_pushkin_0141.wav,librispeech_9014,standard,7.08,-0.34,но что бы ни было читатель увы любовник молодой поэт задумчивый мечтатель убит приятельской рукой
librispeech_9014_eugeneonegin_06_pushkin_0142,librispeech_9014/librispeech_9014_eugeneonegin_06_pushkin_0142.wav,librispeech_9014,standard,6.09,-0.32,есть место влево от селенья где жил питомец вдохновенья две сосны корнями срослись
librispeech_9014_eugeneonegin_06_pushkin_0143,librispeech_9014/librispeech_9014_eugeneonegin_06_pushkin_0143.wav,librispeech_9014,standard,3.71,-0.45,под ними струйки извились ручья соседственной долины
librispeech_9014_eugeneonegin_06_pushkin_0145,librispeech_9014/librispeech_9014_eugeneonegin_06_pushkin_0145.wav,librispeech_9014,standard,3.8,-0.18,там у ручья в тени густой поставлен памятник простой
librispeech_9014_eugeneonegin_06_pushkin_0148,librispeech_9014/librispeech_9014_eugeneonegin_06_pushkin_0148.wav,librispeech_9014,standard,3.98,-0.11,и шагом едет в чистом поле в мечтанья погрузясь она
librispeech_9014_eugeneonegin_06_pushkin_0149,librispeech_9014/librispeech_9014_eugeneonegin_06_pushkin_0149.wav,librispeech_9014,standard,3.12,-0.06,душа в ней долго поневоле судьбою ленского полна
librispeech_9014_eugeneonegin_06_pushkin_0151,librispeech_9014/librispeech_9014_eugeneonegin_06_pushkin_0151.wav,librispeech_9014,standard,5.58,-0.09,в ней сердце долго ли страдало иль скоро слез прошла пора и где теперь ее сестра
